parent,actstart,createdate,durationinhours,parentid,targcomptime,physicalpercentcomplete,istask,id,projectid,taskid,workordergroup,wopriority,fnl,remainingduration,sne,interruptible,referencestart,statusdate,schedfinish,workordernumber,name,schedstart,actfinish,targstarttime,referenceend,status
A388AWR-3C-FAB00,null,2019-03-11 19:44:02.0,9,WORKORDER_A388AWR-3C-FAB00_BEDFORD_EAGLENA,null,null,1,WORKORDER_AWRAV/237_BEDFORD_EAGLENA,82,23,A388AWR-3C-FAB00,70,null,null,null,1,null,2019-03-11 19:44:02.0,2019-04-15 09:00:00.0,AWRAV/237,RDM MOD 11 & 13 FOR AREA BOX-EL44-0051/PART A,2019-04-15 00:00:00.0,null,null,null,WAPPR
A388AWR-3C-FAB00,null,2019-03-11 19:44:03.0,8,WORKORDER_A388AWR-3C-FAB00_BEDFORD_EAGLENA,null,null,1,WORKORDER_AWRAV/238_BEDFORD_EAGLENA,82,24,A388AWR-3C-FAB00,98,null,null,null,1,null,2019-03-11 19:44:03.0,2019-04-15 08:00:00.0,AWRAV/238,RDM MOD 11 & 13 FOR AREA BOX-EL44-0051/PART B,2019-04-15 00:00:00.0,null,null,null,WAPPR
A388AWR-3C-FAC00,null,2019-03-11 19:44:23.0,23.733333333333334,WORKORDER_A388AWR-3C-FAC00_BEDFORD_EAGLENA,null,null,1,WORKORDER_AWRSTR/7_BEDFORD_EAGLENA,82,8,A388AWR-3C-FAC00,63,null,null,null,1,null,2019-03-11 19:44:23.0,2019-04-15 23:44:00.0,AWRSTR/7,REINFORCE S19 STR POSTMOD63221-AK53-8085/RH,2019-04-15 00:00:00.0,null,null,null,WAPPR
A388AWR-3C-FAD00,null,2019-03-11 19:44:28.0,2,WORKORDER_A388AWR-3C-FAD00_BEDFORD_EAGLENA,null,null,1,WORKORDER_AWRENG/0057_BEDFORD_EAGLENA,82,1,A388AWR-3C-FAD00,12,null,null,null,1,null,2019-03-11 19:44:28.0,2019-04-15 02:00:00.0,AWRENG/0057,RAR-IGNITER PLUG (LOWER)-388-742151-01-ES/LOWER,2019-04-15 00:00:00.0,null,null,null,WAPPR
A388AWR-3C-FAD00,null,2019-03-11 19:44:29.0,0.8166666666666667,WORKORDER_A388AWR-3C-FAD00_BEDFORD_EAGLENA,null,null,1,WORKORDER_AWRAV/0195_BEDFORD_EAGLENA,82,2,A388AWR-3C-FAD00,93,null,null,null,1,null,2019-03-11 19:44:29.0,2019-04-15 00:49:00.0,AWRAV/0195,INSP OF VFG FAWRER CABLES-388-SEWC380-24-0029/410,2019-04-15 00:00:00.0,null,null,null,WAPPR
A388AWR-3C-FAE00,null,2019-03-11 19:45:15.0,1,WORKORDER_A388AWR-3C-FAE00_BEDFORD_EAGLENA,null,null,1,WORKORDER_AWRAF/1105_BEDFORD_EAGLENA,82,8,A388AWR-3C-FAE00,71,null,null,null,1,null,2019-03-11 19:45:15.0,2019-04-15 01:00:00.0,AWRAF/1105,INSP WING HYBRID RIBS-388-SEWC380-57-0194/PART B/LH,2019-04-15 00:00:00.0,null,null,null,WAPPR
A388AWR-3C-FAE00,null,2019-03-11 19:45:21.0,2,WORKORDER_A388AWR-3C-FAE00_BEDFORD_EAGLENA,null,null,1,WORKORDER_AWRAF/1110_BEDFORD_EAGLENA,82,11,A388AWR-3C-FAE00,66,null,null,null,1,null,2019-03-11 19:45:21.0,2019-04-15 02:00:00.0,AWRAF/1110,Inspfor Loose/Missing Fasteners-388-SEWC380-57-0205/LH,2019-04-15 00:00:00.0,null,null,null,WAPPR
A388AWR-3C-FAE00,null,2019-03-11 19:45:32.0,1.8833333333333333,WORKORDER_A388AWR-3C-FAE00_BEDFORD_EAGLENA,null,null,1,WORKORDER_AWRAF/1341_BEDFORD_EAGLENA,82,16,A388AWR-3C-FAE00,47,null,null,null,1,null,2019-03-11 19:45:32.0,2019-04-15 01:53:00.0,AWRAF/1341,INSTALL NEW ANTI-ICE VALVE-AK30-8006/LH,2019-04-15 00:00:00.0,null,null,null,WAPPR
A388AWR-3C-FBH00,null,2019-03-11 20:15:31.0,1.2666666666666666,WORKORDER_A388AWR-3C-FBH00_BEDFORD_EAGLENA,null,null,1,WORKORDER_AWRAF/0601_BEDFORD_EAGLENA,82,33,A388AWR-3C-FBH00,74,null,null,null,1,null,2019-03-11 20:15:31.0,2019-04-15 01:16:00.0,AWRAF/0601,GVI - M1R DOOR SEAL-388-521000-00007-01/841,2019-04-15 00:00:00.0,null,null,null,WAPPR
A388AWR-3C-FBH00,null,2019-03-11 20:16:08.0,0.7,WORKORDER_A388AWR-3C-FBH00_BEDFORD_EAGLENA,null,null,1,WORKORDER_AWRAF/0619_BEDFORD_EAGLENA,82,51,A388AWR-3C-FBH00,73,null,null,null,1,null,2019-03-11 20:16:08.0,2019-04-15 00:42:00.0,AWRAF/0619,GVI - M/D DOOR M1R SKIN EXT SURFACE-388-521100-00701-01/841,2019-04-15 00:00:00.0,null,null,null,WAPPR
A388AWR-3C-FBH00,null,2019-03-11 20:16:16.0,0.8833333333333333,WORKORDER_A388AWR-3C-FBH00_BEDFORD_EAGLENA,null,null,1,WORKORDER_AWRAF/0634_BEDFORD_EAGLENA,82,56,A388AWR-3C-FBH00,0,null,null,null,1,null,2019-03-11 20:16:16.0,2019-04-15 00:53:00.0,AWRAF/0634,"GVI - EMERGENCY EXIT DOOR, M3R-388-522000-00006-01/843",2019-04-15 00:00:00.0,null,null,null,WAPPR
A388AWR-3C-FBH00,null,2019-03-11 20:16:33.0,0.4,WORKORDER_A388AWR-3C-FBH00_BEDFORD_EAGLENA,null,null,1,WORKORDER_AWRAF/0652_BEDFORD_EAGLENA,82,64,A388AWR-3C-FBH00,26,null,null,null,1,null,2019-03-11 20:16:33.0,2019-04-15 00:24:00.0,AWRAF/0652,GVI- RH FWD LDCC DOOR SKIN EXT-388-523100-00701-01/821,2019-04-15 00:00:00.0,null,null,null,WAPPR
A388AWR-3C-JB000,null,2019-03-11 20:23:57.0,3.25,WORKORDER_A388AWR-3C-JB000_BEDFORD_EAGLENA,null,null,1,WORKORDER_AWRAF/0292_BEDFORD_EAGLENA,82,20,A388AWR-3C-JB000,26,null,null,null,1,null,2019-03-11 20:23:57.0,2019-04-15 03:15:00.0,AWRAF/0292,OPC - WTB/POB PERFORMANCE TEST-388-275000-00006-01/210,2019-04-15 00:00:00.0,null,null,null,WAPPR
A388AWR-3C-JB000,null,2019-03-11 20:23:59.0,3.7333333333333334,WORKORDER_A388AWR-3C-JB000_BEDFORD_EAGLENA,null,null,1,WORKORDER_AWRAF/0473_BEDFORD_EAGLENA,82,21,A388AWR-3C-JB000,96,null,null,null,1,null,2019-03-11 20:23:59.0,2019-04-15 03:44:00.0,AWRAF/0473,PASSENGER OXYGEN SYSTEM-388-352000-00801-01/210,2019-04-15 00:00:00.0,null,null,null,WAPPR
A388AWR-3C-JB000,null,2019-03-11 20:24:11.0,1.7,WORKORDER_A388AWR-3C-JB000_BEDFORD_EAGLENA,null,null,1,WORKORDER_AWRAF/0951_BEDFORD_EAGLENA,82,27,A388AWR-3C-JB000,97,null,null,null,1,null,2019-03-11 20:24:11.0,2019-04-15 01:42:00.0,AWRAF/0951,QUICK DONNING FULL FACE MASK-388-C351000-03/210,2019-04-15 00:00:00.0,null,null,null,WAPPR
A388AWR-3C-JB000,null,2019-03-11 20:24:17.0,0.6166666666666667,WORKORDER_A388AWR-3C-JB000_BEDFORD_EAGLENA,null,null,1,WORKORDER_AWRAF/0956_BEDFORD_EAGLENA,82,30,A388AWR-3C-JB000,54,null,null,null,1,null,2019-03-11 20:24:17.0,2019-04-15 00:37:00.0,AWRAF/0956,Portable Oxygen Cylinder-388-C353000-24/292,2019-04-15 00:00:00.0,null,null,null,WAPPR
A388AWR-3C-JC000,null,2019-03-11 20:24:34.0,1.35,WORKORDER_A388AWR-3C-JC000_BEDFORD_EAGLENA,null,null,1,WORKORDER_AWRNDT/0008_BEDFORD_EAGLENA,82,6,A388AWR-3C-JC000,7,null,null,null,1,null,2019-03-11 20:24:34.0,2019-04-15 01:21:00.0,AWRNDT/0008,SDI (HFEC) - LH UPPER CORNER FR108-388-535100-00730-01/311,2019-04-15 00:00:00.0,null,null,null,WAPPR
A388AWR-3C-EB000,null,2019-03-11 20:30:17.0,10.15,WORKORDER_A388AWR-3C-EB000_BEDFORD_EAGLENA,null,null,1,WORKORDER_AWRAF/10500_BEDFORD_EAGLENA,82,40,A388AWR-3C-EB000,41,null,null,null,1,null,2019-03-11 20:30:17.0,2019-04-15 10:09:00.0,AWRAF/10500,388-LAV 5ML-REM-388-LAV 5ML-REM,2019-04-15 00:00:00.0,null,null,null,WAPPR
A388AWR-3C-EB000,null,2019-03-11 20:30:47.0,10,WORKORDER_A388AWR-3C-EB000_BEDFORD_EAGLENA,null,null,1,WORKORDER_AWRAF/1469_BEDFORD_EAGLENA,82,54,A388AWR-3C-EB000,30,null,null,null,1,null,2019-03-11 20:30:47.0,2019-04-15 10:00:00.0,AWRAF/1469,EK-CBMM-ACCESS PANELS-REM-EK-CBMM-ACCESS PANELS-REM,2019-04-15 00:00:00.0,null,null,null,WAPPR
A388AWR-3C-EB000,null,2019-03-11 20:30:59.0,13.2,WORKORDER_A388AWR-3C-EB000_BEDFORD_EAGLENA,null,null,1,WORKORDER_AWRAF/249_BEDFORD_EAGLENA,82,60,A388AWR-3C-EB000,21,null,null,null,1,null,2019-03-11 20:30:59.0,2019-04-15 13:12:00.0,AWRAF/249,388-270-LH-2-SEAT-REM-388-270-LH-2-SEAT-REM,2019-04-15 00:00:00.0,null,null,null,WAPPR
A388AWR-3C-EB000,null,2019-03-11 20:31:01.0,17.8,WORKORDER_A388AWR-3C-EB000_BEDFORD_EAGLENA,null,null,1,WORKORDER_AWRAF/251_BEDFORD_EAGLENA,82,61,A388AWR-3C-EB000,17,null,null,null,1,null,2019-03-11 20:31:01.0,2019-04-15 17:48:00.0,AWRAF/251,388-270-MID-1-SEAT-REM-388-270-MID-1-SEAT-REM,2019-04-15 00:00:00.0,null,null,null,WAPPR
A388AWR-3C-EB000,null,2019-03-11 20:31:07.0,13.2,WORKORDER_A388AWR-3C-EB000_BEDFORD_EAGLENA,null,null,1,WORKORDER_AWRAF/257_BEDFORD_EAGLENA,82,64,A388AWR-3C-EB000,6,null,null,null,1,null,2019-03-11 20:31:07.0,2019-04-15 13:12:00.0,AWRAF/257,388-270-RH-2-SEAT-REM-388-270-RH-2-SEAT-REM,2019-04-15 00:00:00.0,null,null,null,WAPPR
A388AWR-3C-EB000,null,2019-03-11 20:31:19.0,6,WORKORDER_A388AWR-3C-EB000_BEDFORD_EAGLENA,null,null,1,WORKORDER_AWRAF/333_BEDFORD_EAGLENA,82,70,A388AWR-3C-EB000,92,null,null,null,1,null,2019-03-11 20:31:19.0,2019-04-15 06:00:00.0,AWRAF/333,388-280-LH-3-SEAT-REM-388-280-LH-3-SEAT-REM,2019-04-15 00:00:00.0,null,null,null,WAPPR
A388AWR-3C-EB000,null,2019-03-11 20:31:22.0,6,WORKORDER_A388AWR-3C-EB000_BEDFORD_EAGLENA,null,null,1,WORKORDER_AWRAF/335_BEDFORD_EAGLENA,82,71,A388AWR-3C-EB000,75,null,null,null,1,null,2019-03-11 20:31:22.0,2019-04-15 06:00:00.0,AWRAF/335,388-280-LH-4-SEAT-REM-388-280-LH-4-SEAT-REM,2019-04-15 00:00:00.0,null,null,null,WAPPR
A388AWR-3C-EB000,null,2019-03-11 20:31:41.0,6,WORKORDER_A388AWR-3C-EB000_BEDFORD_EAGLENA,null,null,1,WORKORDER_AWRAF/351_BEDFORD_EAGLENA,82,80,A388AWR-3C-EB000,49,null,null,null,1,null,2019-03-11 20:31:41.0,2019-04-15 06:00:00.0,AWRAF/351,388-280-RH-2-SEAT-REM-388-280-RH-2-SEAT-REM,2019-04-15 00:00:00.0,null,null,null,WAPPR
A388AWR-3C-EB000,null,2019-03-11 20:31:59.0,9.333333333333334,WORKORDER_A388AWR-3C-EB000_BEDFORD_EAGLENA,null,null,1,WORKORDER_AWRAF/403_BEDFORD_EAGLENA,82,89,A388AWR-3C-EB000,92,null,null,null,1,null,2019-03-11 20:31:59.0,2019-04-15 09:20:00.0,AWRAF/403,388-290-MID-1-SEAT-REM-388-290-MID-1-SEAT-REM,2019-04-15 00:00:00.0,null,null,null,WAPPR
A388AWR-3C-IE000,null,2019-03-11 20:20:52.0,1.5666666666666667,WORKORDER_A388AWR-3C-IE000_BEDFORD_EAGLENA,null,null,1,WORKORDER_AWRAF/0308_BEDFORD_EAGLENA,82,24,A388AWR-3C-IE000,77,null,null,null,1,null,2019-03-11 20:20:52.0,2019-04-15 01:34:00.0,AWRAF/0308,DVI - (LH WING) FLAP ROTARY ACTUATORS-388-275000-00017-01/530,2019-04-15 00:00:00.0,null,null,null,WAPPR
A388AWR-3C-IE000,null,2019-03-11 20:20:53.0,4.266666666666667,WORKORDER_A388AWR-3C-IE000_BEDFORD_EAGLENA,null,null,1,WORKORDER_AWRAF/0310_BEDFORD_EAGLENA,82,25,A388AWR-3C-IE000,3,null,null,null,1,null,2019-03-11 20:20:53.0,2019-04-15 04:16:00.0,AWRAF/0310,LUB- LH SPOILER MID HINGE-388-276400-00002-01/570,2019-04-15 00:00:00.0,null,null,null,WAPPR
A388AWR-3C-IE000,null,2019-03-11 20:21:03.0,2.4833333333333334,WORKORDER_A388AWR-3C-IE000_BEDFORD_EAGLENA,null,null,1,WORKORDER_AWRAF/0314_BEDFORD_EAGLENA,82,29,A388AWR-3C-IE000,98,null,null,null,1,null,2019-03-11 20:21:03.0,2019-04-15 02:29:00.0,AWRAF/0314,LUB - LH WING SLAT ACTUATORS-388-278000-00004-01/520,2019-04-15 00:00:00.0,null,null,null,WAPPR
A388AWR-3C-IE000,null,2019-03-11 20:21:08.0,1.2333333333333334,WORKORDER_A388AWR-3C-IE000_BEDFORD_EAGLENA,null,null,1,WORKORDER_AWRAF/0411_BEDFORD_EAGLENA,82,32,A388AWR-3C-IE000,51,null,null,null,1,null,2019-03-11 20:21:08.0,2019-04-15 01:14:00.0,AWRAF/0411,SVC - RH HYD PWR SEEPAGE BOTTLES-388-291000-00006-01/634,2019-04-15 00:00:00.0,null,null,null,WAPPR
A388AWR-3C-IE000,null,2019-03-11 20:21:17.0,0.6333333333333333,WORKORDER_A388AWR-3C-IE000_BEDFORD_EAGLENA,null,null,1,WORKORDER_AWRAF/0885_BEDFORD_EAGLENA,82,37,A388AWR-3C-IE000,86,null,null,null,1,null,2019-03-11 20:21:17.0,2019-04-15 00:38:00.0,AWRAF/0885,DVI LH FITTINGS-388-572600-00502-01/571,2019-04-15 00:00:00.0,null,null,null,WAPPR
A388AWR-3C-IE000,null,2019-03-11 20:21:21.0,0.6333333333333333,WORKORDER_A388AWR-3C-IE000_BEDFORD_EAGLENA,null,null,1,WORKORDER_AWRAF/0887_BEDFORD_EAGLENA,82,38,A388AWR-3C-IE000,13,null,null,null,1,null,2019-03-11 20:21:21.0,2019-04-15 00:38:00.0,AWRAF/0887,DET - OUTER WING FLAP TRACK - LH-388-572600-00705-01/530,2019-04-15 00:00:00.0,null,null,null,WAPPR
A388AWR-3C-IE000,null,2019-03-11 20:21:22.0,0.3333333333333333,WORKORDER_A388AWR-3C-IE000_BEDFORD_EAGLENA,null,null,1,WORKORDER_AWRAF/0889_BEDFORD_EAGLENA,82,39,A388AWR-3C-IE000,81,null,null,null,1,null,2019-03-11 20:21:22.0,2019-04-15 00:20:00.0,AWRAF/0889,GVI LH INBOARD LEADING EDGE-388-574100-00503-01/521,2019-04-15 00:00:00.0,null,null,null,WAPPR
A388AWR-3C-IE000,null,2019-03-11 20:21:27.0,1.2666666666666666,WORKORDER_A388AWR-3C-IE000_BEDFORD_EAGLENA,null,null,1,WORKORDER_AWRAF/0913_BEDFORD_EAGLENA,82,41,A388AWR-3C-IE000,51,null,null,null,1,null,2019-03-11 20:21:27.0,2019-04-15 01:16:00.0,AWRAF/0913,DVI LH INNER REAR SPAR TRAILING EDGE-388-575100-00501-01/570,2019-04-15 00:00:00.0,null,null,null,WAPPR
A388AWR-3C-IE000,null,2019-03-11 20:21:29.0,2.1333333333333333,WORKORDER_A388AWR-3C-IE000_BEDFORD_EAGLENA,null,null,1,WORKORDER_AWRAF/0918_BEDFORD_EAGLENA,82,43,A388AWR-3C-IE000,32,null,null,null,1,null,2019-03-11 20:21:29.0,2019-04-15 02:08:00.0,AWRAF/0918,DVI - L/WING FLAP TRACK BEAMS-388-575200-00507-01/530,2019-04-15 00:00:00.0,null,null,null,WAPPR
A388AWR-3C-IG000,null,2019-03-11 20:22:23.0,2.1,WORKORDER_A388AWR-3C-IG000_BEDFORD_EAGLENA,null,null,1,WORKORDER_AWRAF/0446_BEDFORD_EAGLENA,82,8,A388AWR-3C-IG000,91,null,null,null,1,null,2019-03-11 20:22:23.0,2019-04-15 02:06:00.0,AWRAF/0446,SVC - NLG SHOCK ABSORBER-388-322100-00006-01/710,2019-04-15 00:00:00.0,null,null,null,WAPPR
A388AWR-3C-JA000,null,2019-03-11 20:23:13.0,0.18333333333333332,WORKORDER_A388AWR-3C-JA000_BEDFORD_EAGLENA,null,null,1,WORKORDER_AWRAF/0700_BEDFORD_EAGLENA,82,5,A388AWR-3C-JA000,13,null,null,null,1,null,2019-03-11 20:23:13.0,2019-04-15 00:11:00.0,AWRAF/0700,OPC - MISCELLANEOUS (E.G. DRAINAGE)-388-531900-00001-01/190,2019-04-15 00:00:00.0,null,null,null,WAPPR
A388AWR-3C-CB000,null,2019-03-11 19:36:06.0,0.4,WORKORDER_A388AWR-3C-CB000_BEDFORD_EAGLENA,null,null,1,WORKORDER_AWRAV/0048_BEDFORD_EAGLENA,82,8,A388AWR-3C-CB000,14,null,null,null,1,null,2019-03-11 19:36:06.0,2019-04-15 00:24:00.0,AWRAV/0048,OPC - AV EQUIP VENT-DITCHING CC-388-212600-00003-01/210,2019-04-15 00:00:00.0,null,null,null,WAPPR
A388AWR-3C-CB000,null,2019-03-11 19:36:26.0,0.6,WORKORDER_A388AWR-3C-CB000_BEDFORD_EAGLENA,null,null,1,WORKORDER_AWRAF/0112_BEDFORD_EAGLENA,82,23,A388AWR-3C-CB000,24,null,null,null,1,null,2019-03-11 19:36:26.0,2019-04-15 00:36:00.0,AWRAF/0112,FNC - COCKPIT SEATS BACKREST ANGLE-388-251000-00001-01/210,2019-04-15 00:00:00.0,null,null,null,WAPPR
A388AWR-3C-CB000,null,2019-03-11 19:36:41.0,2.25,WORKORDER_A388AWR-3C-CB000_BEDFORD_EAGLENA,null,null,1,WORKORDER_AWRAF/0262_BEDFORD_EAGLENA,82,34,A388AWR-3C-CB000,80,null,null,null,1,null,2019-03-11 19:36:41.0,2019-04-15 02:15:00.0,AWRAF/0262,OPC - RUDDER EBHA LP AND HP VALVES-388-272400-00005-01/210,2019-04-15 00:00:00.0,null,null,null,WAPPR
A388AWR-3C-CB000,null,2019-03-11 19:36:51.0,0.6666666666666666,WORKORDER_A388AWR-3C-CB000_BEDFORD_EAGLENA,null,null,1,WORKORDER_AWRAF/0274_BEDFORD_EAGLENA,82,42,A388AWR-3C-CB000,18,null,null,null,1,null,2019-03-11 19:36:51.0,2019-04-15 00:40:00.0,AWRAF/0274,OPC- RH ELEVATOR EHA FLUID LVL DET-388-273400-00008-01/346,2019-04-15 00:00:00.0,null,null,null,WAPPR
A388AWR-3C-FBB00,null,2019-03-11 19:57:44.0,1.15,WORKORDER_A388AWR-3C-FBB00_BEDFORD_EAGLENA,null,null,1,WORKORDER_AWRAF/0136_BEDFORD_EAGLENA,82,144,A388AWR-3C-FBB00,8,null,null,null,1,null,2019-03-11 19:57:44.0,2019-04-15 01:09:00.0,AWRAF/0136,GALLEY - ATTACHMENT POINTS-388-253000-00001-01-G3U6/290,2019-04-15 00:00:00.0,null,null,null,WAPPR
A388AWR-3C-FBB00,null,2019-03-11 19:57:51.0,1.2,WORKORDER_A388AWR-3C-FBB00_BEDFORD_EAGLENA,null,null,1,WORKORDER_AWRAF/0171_BEDFORD_EAGLENA,82,147,A388AWR-3C-FBB00,70,null,null,null,1,null,2019-03-11 19:57:51.0,2019-04-15 01:12:00.0,AWRAF/0171,GVI - LAV ATTACHMENT POINTS-388-254000-00002-01-3UF/290,2019-04-15 00:00:00.0,null,null,null,WAPPR
A388AWR-3C-FBB00,null,2019-03-11 19:58:23.0,3.3,WORKORDER_A388AWR-3C-FBB00_BEDFORD_EAGLENA,null,null,1,WORKORDER_AWRCAB/0114_BEDFORD_EAGLENA,82,163,A388AWR-3C-FBB00,52,null,null,null,1,null,2019-03-11 19:58:23.0,2019-04-15 03:18:00.0,AWRCAB/0114,LAVATORY INSPECTION - 3MH-388-254019-01-ES/06/200,2019-04-15 00:00:00.0,null,null,null,WAPPR
A388AWR-3C-FBB00,null,2019-03-11 19:58:30.0,3.3,WORKORDER_A388AWR-3C-FBB00_BEDFORD_EAGLENA,null,null,1,WORKORDER_AWRCAB/0118_BEDFORD_EAGLENA,82,167,A388AWR-3C-FBB00,70,null,null,null,1,null,2019-03-11 19:58:30.0,2019-04-15 03:18:00.0,AWRCAB/0118,LAVATORY INSPECTION - 5ML-388-254019-01-ES/10/200,2019-04-15 00:00:00.0,null,null,null,WAPPR
A388AWR-3C-FBB00,null,2019-03-11 19:58:34.0,3.3,WORKORDER_A388AWR-3C-FBB00_BEDFORD_EAGLENA,null,null,1,WORKORDER_AWRCAB/0119_BEDFORD_EAGLENA,82,168,A388AWR-3C-FBB00,81,null,null,null,1,null,2019-03-11 19:58:34.0,2019-04-15 03:18:00.0,AWRCAB/0119,LAVATORY INSPECTION - 1UD-388-254019-01-ES/11/200,2019-04-15 00:00:00.0,null,null,null,WAPPR
A388AWR-3C-FBB00,null,2019-03-11 19:58:36.0,3.3,WORKORDER_A388AWR-3C-FBB00_BEDFORD_EAGLENA,null,null,1,WORKORDER_AWRCAB/0121_BEDFORD_EAGLENA,82,170,A388AWR-3C-FBB00,94,null,null,null,1,null,2019-03-11 19:58:36.0,2019-04-15 03:18:00.0,AWRCAB/0121,LAVATORY INSPECTION - 3UF-388-254019-01-ES/13/200,2019-04-15 00:00:00.0,null,null,null,WAPPR
A388AWR-3C-FBB00,null,2019-03-11 19:58:41.0,3.3,WORKORDER_A388AWR-3C-FBB00_BEDFORD_EAGLENA,null,null,1,WORKORDER_AWRCAB/0123_BEDFORD_EAGLENA,82,172,A388AWR-3C-FBB00,2,null,null,null,1,null,2019-03-11 19:58:41.0,2019-04-15 03:18:00.0,AWRCAB/0123,LAVATORY INSPECTION - 3UH-388-254019-01-ES/15/200,2019-04-15 00:00:00.0,null,null,null,WAPPR
A388AWR-3C-FBB00,null,2019-03-11 19:58:46.0,1.05,WORKORDER_A388AWR-3C-FBB00_BEDFORD_EAGLENA,null,null,1,WORKORDER_AWRCAB/0125_BEDFORD_EAGLENA,82,174,A388AWR-3C-FBB00,27,null,null,null,1,null,2019-03-11 19:58:46.0,2019-04-15 01:03:00.0,AWRCAB/0125,LAVATORY/ SHOWER UNIT - INSP - SA-388-254023-01-ES/02/200,2019-04-15 00:00:00.0,null,null,null,WAPPR
A388AWR-3C-FBC00,null,2019-03-11 19:59:00.0,1.8833333333333333,WORKORDER_A388AWR-3C-FBC00_BEDFORD_EAGLENA,null,null,1,WORKORDER_AWRAF/0849_BEDFORD_EAGLENA,82,6,A388AWR-3C-FBC00,56,null,null,null,1,null,2019-03-11 19:59:00.0,2019-04-15 01:53:00.0,AWRAF/0849,DVI - VERTICAL STABILIZER-388-553100-00501-01/323,2019-04-15 00:00:00.0,null,null,null,WAPPR
A388AWR-3C-FBC00,null,2019-03-11 19:59:06.0,2.3333333333333335,WORKORDER_A388AWR-3C-FBC00_BEDFORD_EAGLENA,null,null,1,WORKORDER_AWRAF/0852_BEDFORD_EAGLENA,82,9,A388AWR-3C-FBC00,44,null,null,null,1,null,2019-03-11 19:59:06.0,2019-04-15 02:20:00.0,AWRAF/0852,DVI - VERTICAL STABILIZER-388-553100-00505-01/323,2019-04-15 00:00:00.0,null,null,null,WAPPR
A388AWR-3C-FBC00,null,2019-03-11 19:59:12.0,0.85,WORKORDER_A388AWR-3C-FBC00_BEDFORD_EAGLENA,null,null,1,WORKORDER_AWRAF/1170_BEDFORD_EAGLENA,82,12,A388AWR-3C-FBC00,64,null,null,null,1,null,2019-03-11 19:59:12.0,2019-04-15 00:51:00.0,AWRAF/1170,GVI - VERTICAL STABILIZER TRAILING EDGE-388-ZL-325-00001-01/325,2019-04-15 00:00:00.0,null,null,null,WAPPR
A388AWR-3C-FBB00,null,2019-03-11 19:54:42.0,2.25,WORKORDER_A388AWR-3C-FBB00_BEDFORD_EAGLENA,null,null,1,WORKORDER_AWRAF/0720_BEDFORD_EAGLENA,82,55,A388AWR-3C-FBB00,27,null,null,null,1,null,2019-03-11 19:54:42.0,2019-04-15 02:15:00.0,AWRAF/0720,DVI- FWD FUSELAGE INTERNAL STR-388-532100-00511-01/220,2019-04-15 00:00:00.0,null,null,null,WAPPR
A388AWR-3C-FBB00,null,2019-03-11 19:55:00.0,1,WORKORDER_A388AWR-3C-FBB00_BEDFORD_EAGLENA,null,null,1,WORKORDER_AWRAF/0161_BEDFORD_EAGLENA,82,63,A388AWR-3C-FBB00,52,null,null,null,1,null,2019-03-11 19:55:00.0,2019-04-15 01:00:00.0,AWRAF/0161,DET - FORWARD (L02) TROLLEY LIFT BELT-388-253800-00002-01/230,2019-04-15 00:00:00.0,null,null,null,WAPPR
A388AWR-3C-FBB00,null,2019-03-11 19:55:01.0,1.2,WORKORDER_A388AWR-3C-FBB00_BEDFORD_EAGLENA,null,null,1,WORKORDER_AWRAF/0167_BEDFORD_EAGLENA,82,64,A388AWR-3C-FBB00,91,null,null,null,1,null,2019-03-11 19:55:01.0,2019-04-15 01:12:00.0,AWRAF/0167,GVI - LAV ATTACHMENT POINTS-388-254000-00002-01-3MF/230,2019-04-15 00:00:00.0,null,null,null,WAPPR
A388AWR-3C-FBB00,null,2019-03-11 19:55:13.0,1.7166666666666668,WORKORDER_A388AWR-3C-FBB00_BEDFORD_EAGLENA,null,null,1,WORKORDER_AWRAF/0719_BEDFORD_EAGLENA,82,70,A388AWR-3C-FBB00,36,null,null,null,1,null,2019-03-11 19:55:13.0,2019-04-15 01:43:00.0,AWRAF/0719,DVI - FWD FUSELAGE (CPCP)-388-532100-00508-01/230,2019-04-15 00:00:00.0,null,null,null,WAPPR
A388AWR-3C-FBA00,null,2019-03-11 19:49:58.0,0.5666666666666667,WORKORDER_A388AWR-3C-FBA00_BEDFORD_EAGLENA,null,null,1,WORKORDER_AWRAF/0748_BEDFORD_EAGLENA,82,59,A388AWR-3C-FBA00,18,null,null,null,1,null,2019-03-11 19:49:58.0,2019-04-15 00:34:00.0,AWRAF/0748,BLG BAY - TORSION BOX - DVI-388-533100-00521-01/145,2019-04-15 00:00:00.0,null,null,null,WAPPR
A388AWR-3C-FBA00,null,2019-03-11 19:50:19.0,0.65,WORKORDER_A388AWR-3C-FBA00_BEDFORD_EAGLENA,null,null,1,WORKORDER_AWRAF/0760_BEDFORD_EAGLENA,82,69,A388AWR-3C-FBA00,12,null,null,null,1,null,2019-03-11 19:50:19.0,2019-04-15 00:39:00.0,AWRAF/0760,DVI- CTR FUSELAGE INTRNL STR-388-533100-00533-01/147,2019-04-15 00:00:00.0,null,null,null,WAPPR
